city_pop,job,dob,trans_date,trans_time,amt,merchant,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_txn_count,avg_amt_per_customer,merchant_txn_count,gender_M,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
1685,470,1959-08-08,2022-12-05,14:50:30,53.28,370,5,5,15,31454,11,0,0,0,78.53,66.93,39.0,2533.75,73758.69,675161.07,5,12,15,22,21,79.13047619047619,126,True,True,False,False,False,False,False,False,False,False,False,False,False,False
163734,261,1966-07-06,2022-08-27,05:22:18,36.61,528,5,10,15,79611,8,0,5,1,28.73,54.19,40.09,1898.83,95632.19,783428.26,5,11,17,22,15,83.32933333333334,140,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1526206,9,1987-03-24,2022-06-27,11:39:53,135.74,459,4,9,15,79431,13,0,0,0,41.72,21.96,63.82,3186.3,27047.55,321782.21,1,5,9,14,27,49.85666666666667,208,False,False,False,False,True,False,False,False,False,False,False,False,False,False
63040,216,1937-12-14,2022-12-09,16:48:44,89.73,485,5,7,15,54623,6,0,4,0,30.93,26.15,3.89,3760.44,73962.89,385794.2,4,6,20,21,14,46.07,118,False,True,False,False,False,False,False,False,False,False,False,False,False,False
212569,521,1936-06-03,2022-06-24,02:01:09,88.17,29,4,5,10,81752,10,0,4,0,49.97,68.91,10.24,3230.3,54720.56,74585.52,4,11,19,27,8,91.65125,186,False,False,False,False,True,False,False,False,False,False,False,False,False,False
172817,253,1991-01-14,2023-01-31,17:46:00,15.44,89,0,4,10,45355,1,1,1,0,63.32,62.45,16.9,2158.69,28658.43,626579.26,4,13,23,42,26,47.51384615384616,189,False,False,False,False,False,False,True,False,False,False,False,False,False,False
165571,448,1985-11-17,2022-09-02,12:26:42,7.52,487,0,3,8,68449,17,0,4,0,40.34,2.48,47.8,4853.98,29899.58,237869.79,7,14,21,29,27,65.4862962962963,135,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26342,125,1989-05-19,2022-07-09,04:01:53,28.28,645,1,5,11,50516,1,1,5,1,40.39,25.36,66.11,170.12,96484.58,338626.78,5,12,18,16,15,32.156,198,True,False,False,False,True,False,False,False,False,False,False,False,False,False
61432,55,1996-09-01,2023-02-24,22:50:22,257.5,435,3,4,13,31011,19,0,4,0,51.45,86.72,39.32,334.73,61352.91,483679.81,5,15,21,43,10,118.803,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39127,594,1977-01-10,2022-12-01,22:42:32,108.75,595,6,8,18,72932,11,0,3,0,74.34,7.98,13.55,4073.95,80888.82,807856.04,1,2,12,34,16,102.685625,141,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40598,512,1998-11-22,2023-02-02,18:20:43,70.38,506,5,6,13,76171,7,0,3,0,79.06,51.99,44.02,2233.36,42734.05,281160.97,1,5,21,31,9,51.35444444444445,200,True,False,False,False,False,False,True,False,False,False,False,False,False,False
864,392,1987-04-26,2022-12-14,19:34:23,4.09,104,1,3,11,63695,22,1,2,0,28.51,17.41,34.07,3756.62,17268.16,758749.02,4,10,14,46,28,66.15678571428572,161,False,True,False,False,False,False,False,False,False,False,False,False,False,False
96825,227,1996-02-03,2022-08-28,23:45:36,32.86,209,5,10,16,71131,10,0,6,1,76.71,73.64,64.33,3898.44,88903.08,1003171.68,4,14,14,36,13,119.05846153846154,145,False,False,False,False,False,False,False,False,False,False,False,True,False,False
813980,163,1977-04-26,2023-04-01,19:53:38,8.52,495,5,8,18,16659,23,1,5,1,5.46,36.46,67.49,1263.83,36095.45,448101.62,1,8,22,26,13,45.61538461538461,191,True,False,False,False,False,False,False,True,False,False,False,False,False,False
116061,487,1994-08-11,2022-10-30,22:08:52,42.59,341,4,4,11,25194,12,0,6,1,11.86,55.52,44.67,574.74,81996.67,647646.21,5,9,18,25,27,68.40481481481481,216,False,False,False,False,False,False,False,False,False,False,False,False,True,False
478127,382,1966-03-30,2022-08-24,11:45:02,10.14,198,4,8,17,44000,10,0,2,0,15.29,30.52,36.25,4471.8,30850.78,320429.85,5,14,23,29,13,122.26230769230769,154,False,False,False,False,False,False,False,False,False,False,False,True,False,False
104595,249,1994-12-04,2023-02-22,15:41:16,52.13,680,1,5,14,19985,22,1,2,0,31.63,21.7,43.65,3113.72,51070.88,523061.04,4,13,18,24,23,90.36000000000001,192,True,False,False,False,False,False,True,False,False,False,False,False,False,False
55023,216,1971-01-27,2022-12-16,18:30:42,11.82,258,0,3,8,86198,16,0,4,0,1.15,45.67,9.4,710.61,3035.92,1076760.0,0,4,12,36,12,52.40833333333333,114,True,False,False,False,False,True,False,False,False,False,False,False,False,False
8396,580,1963-06-07,2022-09-10,02:26:11,92.54,601,6,9,15,23451,13,0,5,1,62.81,48.28,34.96,3471.02,43185.99,84763.31,1,8,22,36,8,88.30000000000001,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False
641349,423,1964-12-19,2022-11-29,04:23:11,240.22,348,6,7,15,17833,13,0,1,0,65.47,22.36,47.72,4245.89,92744.89,980947.82,6,10,18,16,7,75.68142857142857,168,False,True,False,False,False,False,False,False,False,False,False,False,False,False
805301,576,1953-10-30,2022-05-12,10:07:49,46.9,321,1,2,12,34832,2,1,3,0,41.12,1.92,34.11,3235.98,76554.82,361094.96,5,8,11,14,8,123.2175,173,True,False,True,False,False,False,False,False,False,False,False,False,False,False
711693,497,1977-06-06,2022-11-09,16:34:51,99.01,167,4,5,12,7081,12,0,2,0,37.33,8.54,65.94,4492.17,98925.01,32656.19,4,8,19,28,6,134.97666666666666,142,False,False,False,False,False,False,False,False,False,False,False,False,False,False
712,446,1961-09-21,2022-12-12,21:52:42,53.67,690,6,11,16,2446,0,1,0,0,71.08,45.94,47.07,2666.38,90644.86,213805.73,4,12,23,24,9,44.56555555555556,124,True,False,False,False,False,True,False,False,False,False,False,False,False,False
11912,422,1984-08-06,2023-04-06,13:41:44,9.91,440,1,6,16,12821,17,0,3,0,8.83,27.19,51.49,4131.91,99356.13,29470.93,5,7,14,31,14,39.894285714285715,153,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1241364,63,1959-11-24,2023-02-15,23:51:28,114.29,234,2,3,9,27525,21,1,2,0,53.32,66.28,54.51,2086.42,76697.54,369655.89,1,10,22,47,11,81.91636363636364,186,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92106,523,2003-01-17,2022-08-19,15:26:23,9.64,404,5,9,19,76088,15,0,4,0,37.09,79.12,59.45,2971.89,69679.07,1079204.7,1,3,9,13,21,38.431428571428576,134,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1638,628,1969-09-01,2022-07-11,01:12:27,70.44,130,2,7,14,27306,20,0,0,0,26.0,8.48,42.65,4381.43,40648.47,997376.56,7,13,23,16,15,51.946,208,False,False,False,False,True,False,False,False,False,False,False,False,False,False
147876,424,1974-05-07,2022-06-25,05:20:17,212.95,239,3,5,15,57443,3,1,5,1,84.96,64.09,54.99,1797.1,17070.09,667566.48,4,11,12,22,26,80.64384615384614,210,False,False,False,False,True,False,False,False,False,False,False,False,False,False
79009,256,1980-09-28,2023-04-10,14:07:04,22.92,477,3,5,14,16445,17,0,0,0,60.91,30.66,24.08,3343.53,92449.03,627771.37,0,4,4,24,15,62.138,147,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31168,90,1981-01-07,2022-07-21,10:32:32,71.31,268,1,1,9,39216,13,0,3,0,69.98,47.69,48.79,3639.36,10515.76,97680.76,4,9,17,27,12,33.50333333333334,194,True,False,False,False,True,False,False,False,False,False,False,False,False,False
27785,436,1953-07-09,2023-03-28,15:42:53,5.84,114,3,8,16,35704,13,0,1,0,32.4,66.77,57.11,1822.55,92633.63,390247.08,6,15,16,46,11,65.23636363636363,158,False,False,False,False,False,False,False,False,False,False,True,False,False,False
130495,317,1974-06-01,2022-09-29,19:01:53,4.66,367,5,6,11,44865,12,0,3,0,81.49,72.56,31.05,2606.54,41748.34,757154.78,6,7,15,15,16,125.9525,148,True,False,False,False,False,False,False,False,False,False,False,True,False,False
20073,433,1997-10-07,2022-07-01,09:29:23,24.83,309,4,6,14,16380,7,0,4,0,29.67,27.89,21.22,2256.9,13757.22,613918.7,7,14,14,23,23,66.18391304347826,167,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20087,407,1996-07-04,2022-06-14,00:14:12,53.35,363,2,3,13,16649,9,0,1,0,79.65,73.3,15.55,102.7,39934.99,17031.1,1,3,13,35,6,41.46333333333333,93,True,False,False,True,False,False,False,False,False,False,False,False,False,False
17057,553,1952-06-16,2022-08-09,04:49:50,2.5,70,2,6,12,65168,17,0,1,0,74.09,81.05,6.47,1036.39,43476.22,937738.17,6,12,15,42,20,49.454,264,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45286,614,1979-09-30,2023-02-27,18:00:40,1.16,413,2,4,13,68345,22,1,0,0,40.45,52.28,40.74,451.63,32311.98,1055727.83,2,3,21,43,1,1.16,177,True,False,False,False,False,False,True,False,False,False,False,False,False,False
27345,453,1994-08-19,2022-08-01,01:39:02,15.94,447,5,5,13,65982,14,0,0,0,3.0,36.6,60.87,459.92,73018.81,727323.81,3,5,17,5,23,77.9908695652174,206,True,False,False,False,True,False,False,False,False,False,False,False,False,False
49060,101,1945-10-01,2023-04-11,18:50:07,8.95,199,4,7,14,24435,21,1,1,0,14.58,63.36,19.96,4377.61,64237.16,603185.05,0,2,19,8,13,105.27076923076923,157,False,False,False,False,False,False,False,False,False,False,True,False,False,False
990452,545,2001-10-09,2022-06-25,07:04:15,59.78,588,6,7,15,42700,21,1,5,1,44.98,50.2,58.75,4056.41,37622.11,259834.77,4,10,11,28,26,46.68846153846154,90,True,False,False,True,False,False,False,False,False,False,False,False,False,False
10307,25,1976-12-31,2023-04-26,21:53:25,79.45,544,1,6,14,37492,9,0,2,0,84.2,63.26,2.3,1416.89,27289.48,968529.8,6,6,23,29,19,46.02894736842105,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54185,233,1938-03-13,2022-08-25,02:08:23,78.55,295,1,4,10,77543,19,0,3,0,50.26,20.85,62.32,4741.62,27707.38,638646.62,6,10,14,12,13,60.26,150,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13104,478,1931-01-13,2022-10-15,04:05:05,6.89,277,4,9,17,43906,22,1,5,1,83.48,75.79,24.44,1503.95,36211.54,49579.34,2,5,7,15,13,55.99,198,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4307,373,1959-10-31,2022-06-18,09:55:59,75.92,309,4,4,10,66260,17,0,5,1,51.5,57.58,3.76,2319.74,48405.1,1098923.07,7,12,14,12,6,38.98666666666667,167,False,False,False,False,True,False,False,False,False,False,False,False,False,False
50437,430,2004-03-09,2022-08-21,14:52:15,11.68,598,3,6,16,67506,4,0,6,1,20.94,67.79,57.16,951.09,92857.69,195733.24,2,4,12,7,17,41.018235294117645,116,False,False,False,False,False,False,False,False,False,True,False,False,False,False
87793,318,1973-12-09,2022-11-19,15:02:46,3.34,376,3,4,11,10459,18,0,5,1,56.29,15.27,19.69,2557.76,47802.66,789396.01,5,5,22,24,18,34.11555555555556,126,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250944,443,1989-03-08,2022-08-11,08:05:15,75.44,405,3,7,15,36990,19,0,3,0,80.14,46.97,25.42,2895.59,22960.46,135329.0,2,6,14,10,9,41.48888888888889,105,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20073,433,1997-10-07,2023-01-11,15:17:54,49.79,413,3,8,18,64485,14,0,2,0,54.61,80.12,25.86,2229.19,99510.83,850855.87,0,2,17,13,23,66.18391304347826,177,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33048,142,1973-03-01,2022-11-29,10:49:06,51.34,19,0,3,13,71906,20,0,1,0,33.56,29.2,62.63,3102.8,45448.88,933652.35,3,11,16,20,7,60.28857142857142,147,True,True,False,False,False,False,False,False,False,False,False,False,False,False
9021,217,2002-06-05,2022-09-20,15:57:35,75.77,346,1,1,10,107,5,0,1,0,56.08,8.26,19.71,3610.45,38004.55,642892.81,1,3,12,15,17,94.16823529411764,174,True,False,False,False,False,False,False,False,False,False,False,True,False,False
186140,468,1972-02-23,2022-06-16,09:13:10,9.45,479,2,3,10,78144,21,1,3,0,88.4,68.64,31.4,4050.02,5190.83,797898.54,7,12,19,35,14,61.950714285714284,89,False,False,False,True,False,False,False,False,False,False,False,False,False,False
268597,438,1964-04-22,2022-12-09,21:23:52,7.37,686,3,7,14,53861,12,0,4,0,21.11,63.53,5.34,4867.83,55303.26,871878.93,5,5,8,29,21,52.290952380952376,172,True,True,False,False,False,False,False,False,False,False,False,False,False,False
139552,4,1972-05-11,2022-11-09,09:40:01,33.52,567,3,8,15,20144,23,1,2,0,77.58,72.07,41.29,1619.38,13254.12,342500.31,5,13,23,22,11,53.26909090909091,160,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33307,291,1981-07-04,2023-04-18,21:33:29,79.48,397,2,7,17,13955,19,0,1,0,25.09,3.22,67.92,457.75,9450.89,1083344.34,7,11,16,41,12,95.07249999999999,128,False,False,False,False,False,False,False,False,False,False,True,False,False,False
84106,178,1989-10-19,2022-12-08,15:52:53,4.9,361,4,4,10,29249,7,0,3,0,1.36,72.56,55.16,1584.92,56412.26,1022334.87,5,8,8,44,27,32.654074074074074,181,True,True,False,False,False,False,False,False,False,False,False,False,False,False
22986,576,1979-07-07,2022-06-10,06:43:54,58.81,365,0,1,11,25974,11,0,4,0,6.28,48.16,61.97,4752.95,56038.49,1041542.89,7,14,23,19,16,70.81875,171,True,False,True,False,False,False,False,False,False,False,False,False,False,False
97598,34,2001-07-25,2022-12-18,19:58:22,3.62,314,1,1,7,81320,15,0,6,1,58.08,9.25,54.27,4293.43,69084.0,479213.39,5,5,13,41,19,99.38842105263157,154,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2504700,614,1977-10-07,2022-09-04,22:16:43,16.59,616,0,3,11,25949,5,0,6,1,17.1,8.5,17.86,2910.9,22168.28,1022587.65,4,7,22,43,14,93.21571428571428,126,False,False,False,False,False,False,False,False,False,False,False,True,False,False
213013,145,1990-08-04,2022-12-20,18:32:08,6.93,412,2,7,12,49430,14,0,1,0,54.06,19.32,51.41,1535.76,84184.19,215194.61,5,6,19,18,10,36.486000000000004,157,True,True,False,False,False,False,False,False,False,False,False,False,False,False
237282,609,1951-03-25,2023-03-14,21:34:18,68.11,202,2,5,12,5082,7,0,1,0,25.46,18.52,1.84,2873.97,96711.88,235906.81,2,4,10,17,11,46.38272727272727,176,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22015,436,1974-08-06,2022-12-14,13:24:50,44.32,569,5,6,11,35519,14,0,2,0,72.14,79.15,65.63,3726.04,53313.13,503987.2,5,14,18,39,11,52.16090909090909,137,True,True,False,False,False,False,False,False,False,False,False,False,False,False
165571,448,1985-11-17,2023-03-22,14:33:14,4.19,61,1,1,11,76558,18,0,2,0,60.45,46.37,69.72,1797.68,12669.48,697584.12,7,10,11,23,27,65.4862962962963,146,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93766,201,1955-01-15,2022-09-19,07:35:38,7.8,409,6,11,16,15884,6,0,0,0,79.78,75.81,44.47,3661.79,59129.72,626400.1,2,8,9,16,18,47.49444444444444,215,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73675,77,1970-02-28,2022-09-25,02:09:27,5.68,545,6,9,18,41730,14,0,6,1,47.49,57.86,68.95,2087.63,30886.94,361726.26,6,8,10,26,8,55.93,185,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10491,113,1947-05-17,2022-12-29,22:05:09,32.9,164,2,2,7,2774,20,0,3,0,81.35,36.57,23.46,3420.64,71874.54,836910.48,7,8,17,41,6,112.67,170,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2872,121,1958-07-01,2022-05-28,07:04:59,79.4,508,3,7,16,2021,21,1,5,1,82.93,36.09,19.17,111.7,38401.43,670754.65,1,5,18,48,9,43.621111111111105,184,True,False,True,False,False,False,False,False,False,False,False,False,False,False
5216,344,1971-11-06,2022-10-18,04:10:19,4.36,400,5,10,15,85676,6,0,1,0,70.53,75.55,21.9,3914.61,40662.35,982665.81,3,8,18,23,10,110.197,207,True,False,False,False,False,False,False,False,False,False,False,False,True,False
99291,377,1993-01-19,2022-12-17,20:59:20,14.33,458,1,6,11,4718,19,0,5,1,77.92,9.28,49.44,744.36,53837.84,504377.4,7,14,18,36,18,74.56833333333333,132,True,True,False,False,False,False,False,False,False,False,False,False,False,False
266032,118,1982-08-31,2022-05-28,03:58:22,437.58,255,6,8,15,9318,11,0,5,1,42.11,28.29,58.67,3524.33,82868.56,117999.36,0,4,23,12,25,131.71480000000003,77,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5451,331,1934-11-30,2022-07-10,01:27:28,64.26,316,3,8,16,39906,8,0,6,1,44.05,39.34,31.07,4553.64,73253.87,349777.59,5,13,16,50,8,65.16250000000001,340,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8233,197,1977-03-28,2023-01-07,15:39:05,33.51,69,4,4,10,69048,8,0,5,1,86.93,58.79,15.9,4271.91,31473.4,805235.55,7,7,18,49,21,77.0657142857143,188,False,False,False,False,False,False,True,False,False,False,False,False,False,False
48841,296,1968-01-29,2022-12-15,20:11:58,24.96,344,4,5,14,58303,12,0,3,0,49.82,3.18,33.66,4960.76,98408.41,839280.57,7,13,23,15,5,153.642,123,True,False,False,False,False,True,False,False,False,False,False,False,False,False
16574,207,1997-12-25,2022-10-30,22:56:57,53.8,33,3,6,15,81489,2,1,6,1,86.21,42.37,32.67,1245.37,57418.87,76161.34,1,14,19,23,25,111.71279999999999,183,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1737737,328,1997-01-23,2022-07-30,00:05:01,47.77,308,5,9,14,15012,7,0,5,1,23.97,3.31,39.52,3340.87,26571.02,87349.53,1,13,20,47,12,30.52916666666667,191,True,False,False,False,True,False,False,False,False,False,False,False,False,False
34934,63,1931-06-03,2022-11-23,02:37:24,117.78,348,5,7,12,44120,3,1,2,0,4.42,32.47,44.04,3896.74,19017.41,716875.37,0,4,13,11,8,61.864999999999995,168,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29529,472,1990-11-07,2023-02-18,18:42:37,5.47,672,5,6,14,7566,3,1,5,1,26.11,3.93,27.72,3552.76,98687.51,848476.56,1,3,8,50,12,35.2425,196,True,False,False,False,False,False,True,False,False,False,False,False,False,False
46463,147,1996-05-24,2023-05-02,20:03:40,138.86,286,1,4,12,19854,15,0,1,0,29.69,3.12,19.18,924.28,96750.48,436035.09,2,10,23,38,21,100.69047619047619,66,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19360,37,1996-11-30,2022-12-09,23:40:54,2.91,657,1,2,7,42749,14,0,4,0,80.24,45.28,1.65,501.88,94918.55,873696.11,5,7,22,7,7,23.764285714285712,158,True,True,False,False,False,False,False,False,False,False,False,False,False,False
119080,271,1976-10-17,2023-03-10,18:40:14,1.91,192,5,7,13,62276,11,0,4,0,15.19,25.89,46.97,1795.04,38432.7,750197.29,5,8,8,15,18,43.434444444444445,181,True,False,False,False,False,False,False,True,False,False,False,False,False,False
19736,380,1983-12-27,2022-07-15,03:10:45,84.49,86,4,4,10,81881,19,0,4,0,40.75,77.7,66.4,579.21,36480.93,520926.83,3,7,13,17,20,68.874,194,True,False,False,False,True,False,False,False,False,False,False,False,False,False
11116,36,1960-04-16,2022-12-16,20:09:07,48.71,380,0,1,10,993,6,0,4,0,59.29,38.88,22.47,320.81,21289.24,736864.13,5,6,16,43,8,61.178749999999994,124,True,False,False,False,False,True,False,False,False,False,False,False,False,False
5421,531,1944-05-12,2022-11-26,06:52:47,8.1,278,3,6,12,7410,22,1,5,1,6.13,6.67,54.97,2712.56,61392.46,559839.43,4,10,22,13,3,24.933333333333334,159,True,True,False,False,False,False,False,False,False,False,False,False,False,False
58136,197,1990-10-08,2022-08-31,17:55:23,129.21,649,1,4,12,26018,15,0,2,0,21.92,12.39,12.34,1823.25,35446.17,502532.64,1,1,11,7,21,88.31952380952382,135,False,False,False,False,False,False,False,False,False,False,False,True,False,False
78685,530,1970-06-17,2023-01-11,19:36:21,162.72,213,6,6,15,33332,10,0,2,0,45.59,47.26,9.95,3720.09,88791.36,910094.85,5,10,19,20,12,58.51833333333334,194,True,False,False,False,False,False,True,False,False,False,False,False,False,False
25176,484,1971-03-18,2023-04-26,16:43:21,83.76,221,0,0,9,69901,11,0,2,0,70.65,79.83,21.19,2082.91,41080.89,215281.95,0,10,14,23,6,31.146666666666665,69,True,False,False,False,False,False,False,False,False,False,False,False,False,True
129584,414,1978-08-30,2023-02-04,22:59:00,59.9,46,3,8,16,44251,20,0,5,1,33.82,36.59,54.97,3605.05,72752.77,745113.38,2,10,20,44,15,61.11333333333333,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26796,484,1974-04-16,2022-10-08,22:13:40,77.85,33,4,4,11,45211,22,1,5,1,12.02,5.1,45.28,4879.01,16790.5,209122.75,0,4,19,17,33,73.46787878787879,183,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57430,623,1976-09-09,2022-10-19,20:45:32,65.52,400,5,9,19,31126,6,0,2,0,82.26,49.21,44.81,4635.42,73074.39,667630.8,7,10,22,23,5,64.614,207,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13896,557,1954-08-17,2023-04-24,16:51:46,96.88,501,4,8,13,43102,0,1,0,0,26.88,17.68,37.52,3992.89,65747.16,1037547.56,1,8,23,40,7,32.20285714285714,63,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16652,638,2000-02-08,2022-12-18,19:03:46,957.91,561,4,6,12,69608,6,0,6,1,78.57,19.35,4.24,4577.99,12601.38,331614.17,7,12,15,34,12,107.19,161,True,True,False,False,False,False,False,False,False,False,False,False,False,False
60135,476,1996-06-26,2022-10-29,17:52:04,167.13,284,6,11,17,72313,2,1,5,1,55.48,61.66,14.0,4490.34,45250.51,203077.32,4,6,20,33,22,76.21045454545454,208,False,False,False,False,False,False,False,False,False,False,False,False,True,False
927396,8,1936-10-09,2022-09-10,09:34:10,6.87,462,3,7,13,38530,7,0,5,1,65.54,56.23,33.5,4978.15,25491.6,595418.26,5,5,20,45,8,25.6475,192,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2579,250,1964-09-30,2022-05-13,11:53:20,57.86,119,4,6,12,62490,20,0,4,0,32.13,39.27,43.23,3488.71,17099.83,972637.29,7,9,14,14,6,51.44833333333333,163,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31796,94,1980-06-05,2022-12-28,16:59:42,33.85,690,4,8,17,66496,5,0,2,0,52.59,86.29,33.36,2620.13,69500.41,196747.42,5,5,23,6,9,80.31222222222222,124,False,False,False,False,False,True,False,False,False,False,False,False,False,False
717255,608,1976-07-20,2023-02-03,22:10:44,83.0,413,5,6,15,79565,2,1,4,0,36.34,78.76,49.43,4752.53,2648.55,935779.73,5,10,14,36,25,76.06320000000001,177,False,False,False,False,False,False,True,False,False,False,False,False,False,False
805301,440,1967-05-03,2022-08-16,08:36:25,50.96,384,5,5,10,36448,23,1,1,0,19.0,8.45,43.37,2977.77,33977.4,154813.86,3,10,17,25,6,44.185,132,True,False,False,False,False,False,False,False,False,True,False,False,False,False
139650,572,1998-03-23,2022-12-25,16:23:22,131.67,566,3,4,14,11296,12,0,6,1,37.03,3.0,36.62,2286.82,78086.86,1064354.99,4,8,23,26,31,70.9716129032258,138,False,False,False,False,False,True,False,False,False,False,False,False,False,False
53422,471,1970-06-13,2022-06-24,02:26:11,87.94,466,4,5,15,48662,19,0,4,0,79.32,76.49,9.36,367.71,26618.69,309132.34,2,14,19,35,19,52.529999999999994,201,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1526206,243,1977-06-13,2023-04-08,18:11:17,46.31,556,4,5,11,49349,16,0,5,1,6.41,53.94,36.47,1081.0,7147.71,816963.23,2,10,22,17,12,117.36416666666668,151,False,False,False,False,False,False,False,False,False,False,True,False,False,False
783285,169,1964-04-16,2022-12-12,15:34:22,5.96,493,2,7,15,20412,16,0,0,0,5.83,35.84,5.26,1828.83,84480.26,869323.7,5,9,20,43,8,37.81625,124,True,False,False,False,False,True,False,False,False,False,False,False,False,False
99347,79,1991-08-24,2022-07-07,07:00:43,138.89,308,6,8,15,74531,19,0,3,0,64.81,33.58,47.81,2657.71,95345.33,765555.9,2,8,10,31,18,113.8411111111111,191,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5322,487,1954-04-18,2022-08-02,00:16:29,78.91,626,0,3,8,63564,18,0,1,0,84.76,2.0,55.62,4877.5,95037.55,764223.93,4,10,18,26,6,74.095,127,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31635,478,1987-12-29,2022-07-15,04:44:36,76.71,494,1,3,9,61697,0,1,4,0,74.31,78.77,12.7,2308.78,22143.98,589142.97,1,9,22,41,11,40.77181818181818,176,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1417793,226,1989-02-01,2022-11-27,16:49:01,7.26,586,0,3,12,42207,12,0,6,1,9.2,17.15,24.07,2922.87,52322.52,279658.11,4,6,19,39,11,47.14181818181819,147,True,False,False,False,False,False,False,False,False,False,False,False,False,False
211523,615,2007-11-17,2022-08-28,22:05:01,53.05,417,5,6,11,85171,3,1,6,1,1.17,48.33,47.69,4649.51,49610.36,322167.45,1,2,19,35,22,21.065454545454546,116,True,False,False,False,False,False,False,False,False,True,False,False,False,False
115525,162,1979-03-03,2022-08-29,14:53:29,118.88,587,5,7,14,67737,3,1,0,0,31.5,64.49,36.97,1933.1,6206.24,484457.99,4,4,11,43,20,77.6445,119,True,False,False,False,False,False,False,False,False,True,False,False,False,False
594043,340,1996-05-17,2022-08-25,21:08:29,138.97,487,1,3,9,29560,13,0,3,0,50.73,64.36,12.15,315.02,85401.63,31205.9,7,11,21,21,23,95.90260869565218,135,False,False,False,False,False,False,False,False,False,False,False,True,False,False
62135,536,1995-12-04,2023-03-25,18:05:35,7.85,398,2,2,12,8366,4,0,5,1,74.07,7.89,37.34,1891.67,10386.71,1044298.36,0,15,16,20,2,11.48,170,True,False,False,False,False,False,False,True,False,False,False,False,False,False
910148,30,1964-05-29,2022-06-17,10:51:17,53.65,585,1,6,14,55591,1,1,4,0,49.17,2.8,23.24,3113.43,9658.24,707317.57,5,14,14,45,17,47.898823529411764,79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40689,528,1980-01-21,2023-02-20,20:15:28,41.14,251,6,6,16,83627,4,0,0,0,61.09,87.32,11.83,4459.55,18830.07,183702.23,7,11,20,15,23,41.60304347826087,190,True,False,False,False,False,False,True,False,False,False,False,False,False,False
29811,184,1979-06-21,2022-11-13,13:08:37,78.85,662,6,9,14,59821,22,1,6,1,14.43,81.69,10.63,590.42,55201.76,1025811.64,4,13,13,22,17,103.62647058823529,156,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11626,27,1995-09-17,2023-03-30,17:35:43,31.24,477,0,4,10,71622,10,0,3,0,39.74,15.6,39.6,4282.27,22695.76,305936.11,6,9,10,18,5,103.652,147,False,False,False,False,False,False,False,False,False,False,True,False,False,False
